shop_id,medicine_id,medicine_name,sale_date,quantity
SHOP002,73135,Glycomet GP2,2025-12-21,6
SHOP002,73164,Limcee 500,2025-12-22,2
SHOP002,73155,Thyronorm 50,2025-12-22,5
SHOP002,73169,Foracort 200,2025-12-22,5
SHOP002,73174,Dulcoflex 5mg,2025-12-23,3
SHOP002,73130,Pantop DSR,2025-12-23,5
SHOP002,73151,Celin 500,2025-12-23,4
SHOP002,73159,Taxim O 200,2025-12-23,5
SHOP002,73155,Thyronorm 50,2025-12-24,5
SHOP002,73176,Calpol 500,2025-12-24,2
SHOP002,73140,Atorva 10,2025-12-25,4
SHOP002,73147,Amlokind 5,2025-12-25,7
SHOP001,73130,Pantop DSR,2025-12-25,2
SHOP002,73159,Taxim O 200,2025-12-26,2
SHOP002,73140,Atorva 10,2025-12-26,5
SHOP001,73141,Pan 40,2025-12-26,2
SHOP002,73178,Ovez-D,2025-12-27,4
SHOP002,73171,Alex Cough Syrup,2025-12-27,19
SHOP002,73163,Metolar XR 25,2025-12-27,4
SHOP002,73170,Asthalin Inhaler,2025-12-27,3
SHOP002,73167,Zerodol SP,2025-12-27,5
SHOP002,73159,Taxim O 200,2025-12-27,2
SHOP001,73166,Ofal-OZ,2025-12-27,5
SHOP001,73166,Ofal-OZ,2025-12-28,4
SHOP001,73172,Evion 400,2025-12-28,2
SHOP001,73133,Azithral 500,2025-12-28,3
SHOP001,73174,Dulcoflex 5mg,2025-12-28,3
SHOP002,73175,Avil 25,2025-12-28,3
SHOP001,73134,Ascoril LS Syrup,2025-12-28,19
SHOP002,73144,Combiflam,2025-12-28,4
SHOP002,73155,Thyronorm 50,2025-12-28,5
SHOP001,73166,Ofal-OZ,2025-12-29,3
SHOP001,73133,Azithral 500,2025-12-29,1
SHOP001,73168,Rabekind D,2025-12-29,5
SHOP001,73173,Neurobion Forte,2025-12-30,4
SHOP002,73151,Celin 500,2025-12-30,3
SHOP002,73173,Neurobion Forte,2025-12-30,5
SHOP002,73162,Cipcal 500,2025-12-31,1
SHOP001,73138,Moxikind CV 625,2025-12-31,3
SHOP001,73174,Dulcoflex 5mg,2025-12-31,1
SHOP002,73159,Taxim O 200,2026-01-01,4
SHOP001,73141,Pan 40,2026-01-01,5
SHOP001,73172,Evion 400,2026-01-01,5
SHOP002,73152,Zocon 150,2026-01-01,1
SHOP001,73133,Azithral 500,2026-01-01,3
SHOP002,73160,Meftal Spas,2026-01-01,4
SHOP002,73155,Thyronorm 50,2026-01-01,5
SHOP001,73173,Neurobion Forte,2026-01-02,2
SHOP001,73175,Avil 25,2026-01-02,3
SHOP001,73146,Janumet 50/500,2026-01-02,10
SHOP001,73148,Cyclopam,2026-01-02,3
SHOP001,73165,Lupisulide P,2026-01-02,1
SHOP001,73175,Avil 25,2026-01-03,3
SHOP001,73148,Cyclopam,2026-01-03,1
SHOP002,73168,Rabekind D,2026-01-03,3
SHOP001,73144,Combiflam,2026-01-03,4
SHOP002,73173,Neurobion Forte,2026-01-03,3
SHOP002,73154,Gelusil MPS,2026-01-04,2
SHOP001,73177,Voveran SR 100,2026-01-04,1
SHOP001,73164,Limcee 500,2026-01-04,2
SHOP001,73135,Glycomet GP2,2026-01-04,8
SHOP001,73136,Telmikind 40,2026-01-04,8
SHOP002,73136,Telmikind 40,2026-01-04,4
SHOP002,73157,Eldoper Caps,2026-01-04,1
SHOP001,73131,Dolo 650,2026-01-04,3
SHOP002,73153,Deriphyllin 150,2026-01-05,1
SHOP002,73170,Asthalin Inhaler,2026-01-05,3
SHOP001,73148,Cyclopam,2026-01-05,4
SHOP002,73136,Telmikind 40,2026-01-05,9
SHOP002,73149,Becosules Caps,2026-01-05,1
SHOP001,73174,Dulcoflex 5mg,2026-01-06,2
SHOP001,73155,Thyronorm 50,2026-01-06,1
SHOP002,73166,Ofal-OZ,2026-01-06,1
SHOP001,73172,Evion 400,2026-01-06,2
SHOP001,73176,Calpol 500,2026-01-06,3
SHOP001,73157,Eldoper Caps,2026-01-06,1
SHOP001,73175,Avil 25,2026-01-06,1
SHOP001,73173,Neurobion Forte,2026-01-07,3
SHOP001,73163,Metolar XR 25,2026-01-07,5
SHOP001,73131,Dolo 650,2026-01-08,2
SHOP002,73142,Ciplox 500,2026-01-08,4
SHOP002,73148,Cyclopam,2026-01-08,4
SHOP002,73144,Combiflam,2026-01-10,5
SHOP002,73142,Ciplox 500,2026-01-10,4
SHOP002,73140,Atorva 10,2026-01-10,10
SHOP002,73135,Glycomet GP2,2026-01-10,7
SHOP001,73155,Thyronorm 50,2026-01-10,1
SHOP001,73163,Metolar XR 25,2026-01-10,9
SHOP001,73144,Combiflam,2026-01-11,3
SHOP001,73146,Janumet 50/500,2026-01-12,4
SHOP001,73144,Combiflam,2026-01-12,2
SHOP001,73178,Ovez-D,2026-01-12,3
SHOP001,73166,Ofal-OZ,2026-01-12,1
SHOP001,73142,Ciplox 500,2026-01-12,4
SHOP001,73161,Aztor 10,2026-01-12,9
SHOP002,73161,Aztor 10,2026-01-13,3
SHOP002,73169,Foracort 200,2026-01-13,4
SHOP001,73178,Ovez-D,2026-01-13,1
SHOP001,73168,Rabekind D,2026-01-13,5
SHOP002,73175,Avil 25,2026-01-13,1
SHOP001,73171,Alex Cough Syrup,2026-01-13,18
SHOP002,73134,Ascoril LS Syrup,2026-01-13,7
SHOP001,73167,Zerodol SP,2026-01-13,4
SHOP001,73157,Eldoper Caps,2026-01-13,4
SHOP001,73134,Ascoril LS Syrup,2026-01-13,18
SHOP002,73153,Deriphyllin 150,2026-01-14,1
SHOP001,73130,Pantop DSR,2026-01-14,5
SHOP001,73158,Cefakind 500,2026-01-14,1
SHOP002,73158,Cefakind 500,2026-01-15,1
SHOP001,73165,Lupisulide P,2026-01-15,1
SHOP002,73167,Zerodol SP,2026-01-15,2
SHOP002,73149,Becosules Caps,2026-01-16,2
SHOP001,73175,Avil 25,2026-01-16,5
SHOP001,73165,Lupisulide P,2026-01-17,1
SHOP002,73158,Cefakind 500,2026-01-17,4
SHOP002,73170,Asthalin Inhaler,2026-01-17,5
SHOP001,73131,Dolo 650,2026-01-18,2
SHOP002,73159,Taxim O 200,2026-01-18,5
SHOP002,73174,Dulcoflex 5mg,2026-01-18,5
SHOP001,73154,Gelusil MPS,2026-01-18,1
SHOP001,73162,Cipcal 500,2026-01-18,4
SHOP002,73148,Cyclopam,2026-01-19,4
SHOP001,73131,Dolo 650,2026-01-19,3
SHOP001,73155,Thyronorm 50,2026-01-20,2
SHOP001,73171,Alex Cough Syrup,2026-01-20,12
SHOP002,73170,Asthalin Inhaler,2026-01-20,4
SHOP001,73166,Ofal-OZ,2026-01-20,4
SHOP001,73173,Neurobion Forte,2026-01-20,5
SHOP002,73161,Aztor 10,2026-01-20,8
SHOP001,73130,Pantop DSR,2026-01-20,4
SHOP001,73176,Calpol 500,2026-01-20,1
SHOP002,73175,Avil 25,2026-01-20,2
SHOP001,73131,Dolo 650,2026-01-21,4
SHOP002,73171,Alex Cough Syrup,2026-01-22,18
SHOP002,73133,Azithral 500,2026-01-22,1
SHOP002,73174,Dulcoflex 5mg,2026-01-22,1
SHOP001,73154,Gelusil MPS,2026-01-22,1
SHOP001,73147,Amlokind 5,2026-01-22,8
SHOP001,73152,Zocon 150,2026-01-23,3
SHOP001,73165,Lupisulide P,2026-01-23,3
SHOP002,73132,Montair LC,2026-01-23,15
SHOP002,73161,Aztor 10,2026-01-24,4
SHOP001,73169,Foracort 200,2026-01-24,5
SHOP002,73169,Foracort 200,2026-01-24,1
SHOP002,73143,Allegra 120,2026-01-24,4
SHOP002,73164,Limcee 500,2026-01-25,3
SHOP001,73157,Eldoper Caps,2026-01-25,3
SHOP001,73179,Itaspor 100,2026-01-25,5
SHOP002,73158,Cefakind 500,2026-01-25,3
SHOP001,73149,Becosules Caps,2026-01-25,1
SHOP001,73138,Moxikind CV 625,2026-01-25,3
SHOP001,73133,Azithral 500,2026-01-25,3
SHOP002,73170,Asthalin Inhaler,2026-01-25,2
SHOP002,73158,Cefakind 500,2026-01-25,3
SHOP002,73165,Lupisulide P,2026-01-26,4
SHOP001,73154,Gelusil MPS,2026-01-26,3
SHOP002,73172,Evion 400,2026-01-26,2
SHOP002,73177,Voveran SR 100,2026-01-26,4
SHOP001,73137,Electral Powder,2026-01-26,2
SHOP002,73172,Evion 400,2026-01-26,1
SHOP002,73167,Zerodol SP,2026-01-26,5
SHOP002,73172,Evion 400,2026-01-26,4
SHOP001,73179,Itaspor 100,2026-01-26,1
SHOP001,73139,Ondem 4mg,2026-01-26,2
SHOP002,73140,Atorva 10,2026-01-27,5
SHOP001,73157,Eldoper Caps,2026-01-27,2
SHOP002,73167,Zerodol SP,2026-01-27,1
SHOP002,73135,Glycomet GP2,2026-01-27,4
SHOP001,73160,Meftal Spas,2026-01-27,2
SHOP002,73163,Metolar XR 25,2026-01-27,4
SHOP002,73165,Lupisulide P,2026-01-28,4
SHOP002,73150,Shelcal 500,2026-01-28,4
SHOP001,73141,Pan 40,2026-01-28,1
SHOP002,73177,Voveran SR 100,2026-01-28,5
SHOP002,73171,Alex Cough Syrup,2026-01-29,14
SHOP002,73136,Telmikind 40,2026-01-29,9
SHOP001,73149,Becosules Caps,2026-01-29,4
SHOP002,73149,Becosules Caps,2026-01-29,5
SHOP002,73175,Avil 25,2026-01-29,5
SHOP002,73145,Benadryl Syrup,2026-01-29,15
SHOP002,73144,Combiflam,2026-01-29,2
SHOP002,73169,Foracort 200,2026-01-29,5
SHOP001,73136,Telmikind 40,2026-01-30,6
SHOP001,73142,Ciplox 500,2026-01-30,4
SHOP002,73145,Benadryl Syrup,2026-01-30,11
SHOP002,73141,Pan 40,2026-01-31,4
SHOP001,73154,Gelusil MPS,2026-01-31,5
SHOP001,73153,Deriphyllin 150,2026-02-01,4
SHOP001,73163,Metolar XR 25,2026-02-01,5
SHOP002,73146,Janumet 50/500,2026-02-01,8
SHOP001,73151,Celin 500,2026-02-02,2
SHOP002,73148,Cyclopam,2026-02-02,2
SHOP001,73146,Janumet 50/500,2026-02-02,8
SHOP001,73165,Lupisulide P,2026-02-03,5
SHOP001,73162,Cipcal 500,2026-02-03,3
SHOP002,73150,Shelcal 500,2026-02-03,2
SHOP001,73175,Avil 25,2026-02-03,2
SHOP002,73178,Ovez-D,2026-02-03,1
SHOP001,73138,Moxikind CV 625,2026-02-03,2
SHOP001,73163,Metolar XR 25,2026-02-04,7
SHOP001,73141,Pan 40,2026-02-04,2
SHOP002,73159,Taxim O 200,2026-02-04,3
SHOP002,73174,Dulcoflex 5mg,2026-02-05,1
SHOP001,73169,Foracort 200,2026-02-05,4
SHOP001,73162,Cipcal 500,2026-02-05,4
SHOP002,73179,Itaspor 100,2026-02-05,5
SHOP001,73137,Electral Powder,2026-02-05,2
SHOP001,73163,Metolar XR 25,2026-02-05,7
SHOP001,73164,Limcee 500,2026-02-05,4
SHOP002,73165,Lupisulide P,2026-02-06,2
SHOP002,73171,Alex Cough Syrup,2026-02-06,12
SHOP001,73168,Rabekind D,2026-02-06,1
SHOP001,73131,Dolo 650,2026-02-07,3
SHOP001,73171,Alex Cough Syrup,2026-02-07,5
SHOP001,73172,Evion 400,2026-02-07,2
SHOP001,73167,Zerodol SP,2026-02-07,5
SHOP001,73176,Calpol 500,2026-02-07,2
SHOP001,73159,Taxim O 200,2026-02-08,1
SHOP001,73149,Becosules Caps,2026-02-08,5
SHOP002,73175,Avil 25,2026-02-08,4
SHOP002,73134,Ascoril LS Syrup,2026-02-08,8
SHOP001,73138,Moxikind CV 625,2026-02-09,5
SHOP001,73130,Pantop DSR,2026-02-09,2
SHOP001,73158,Cefakind 500,2026-02-09,2
SHOP001,73151,Celin 500,2026-02-10,3
SHOP001,73177,Voveran SR 100,2026-02-10,5
SHOP001,73130,Pantop DSR,2026-02-10,1
SHOP001,73145,Benadryl Syrup,2026-02-11,8
SHOP001,73156,Ecosprin 75,2026-02-11,10
SHOP001,73173,Neurobion Forte,2026-02-11,1
SHOP002,73149,Becosules Caps,2026-02-11,5
SHOP001,73176,Calpol 500,2026-02-11,1
SHOP002,73135,Glycomet GP2,2026-02-11,3
SHOP001,73136,Telmikind 40,2026-02-11,10
SHOP002,73130,Pantop DSR,2026-02-12,2
SHOP002,73163,Metolar XR 25,2026-02-12,9
SHOP001,73149,Becosules Caps,2026-02-12,2
SHOP001,73175,Avil 25,2026-02-12,4
SHOP001,73178,Ovez-D,2026-02-13,3
SHOP002,73158,Cefakind 500,2026-02-13,5
SHOP002,73160,Meftal Spas,2026-02-14,5
SHOP002,73135,Glycomet GP2,2026-02-14,9
SHOP001,73165,Lupisulide P,2026-02-14,3
SHOP002,73158,Cefakind 500,2026-02-15,2
SHOP001,73170,Asthalin Inhaler,2026-02-15,1
SHOP001,73140,Atorva 10,2026-02-15,3
SHOP001,73159,Taxim O 200,2026-02-15,1
SHOP001,73177,Voveran SR 100,2026-02-15,2
SHOP002,73144,Combiflam,2026-02-16,5
SHOP001,73169,Foracort 200,2026-02-16,4
SHOP001,73161,Aztor 10,2026-02-16,8
SHOP001,73157,Eldoper Caps,2026-02-16,1
SHOP002,73173,Neurobion Forte,2026-02-16,1
SHOP002,73130,Pantop DSR,2026-02-16,1
SHOP001,73155,Thyronorm 50,2026-02-16,3
SHOP001,73158,Cefakind 500,2026-02-16,3
SHOP001,73168,Rabekind D,2026-02-17,3
SHOP001,73135,Glycomet GP2,2026-02-17,10
SHOP001,73159,Taxim O 200,2026-02-17,5
SHOP002,73146,Janumet 50/500,2026-02-17,10
SHOP001,73172,Evion 400,2026-02-18,5
SHOP002,73173,Neurobion Forte,2026-02-18,2
SHOP001,73132,Montair LC,2026-02-18,10
SHOP001,73148,Cyclopam,2026-02-18,1
SHOP001,73179,Itaspor 100,2026-02-18,5
SHOP002,73132,Montair LC,2026-02-18,5
SHOP001,73132,Montair LC,2026-02-19,13
SHOP002,73149,Becosules Caps,2026-02-19,5
SHOP002,73155,Thyronorm 50,2026-02-19,1
SHOP001,73141,Pan 40,2026-02-19,4
SHOP002,73162,Cipcal 500,2026-02-19,3
SHOP002,73165,Lupisulide P,2026-02-19,5
SHOP001,73153,Deriphyllin 150,2026-02-20,4
SHOP002,73157,Eldoper Caps,2026-02-20,5
SHOP001,73169,Foracort 200,2026-02-20,2
SHOP002,73162,Cipcal 500,2026-02-20,3
SHOP002,73135,Glycomet GP2,2026-02-21,6
SHOP001,73145,Benadryl Syrup,2026-02-21,10
SHOP002,73160,Meftal Spas,2026-02-21,2
SHOP002,73160,Meftal Spas,2026-02-21,2
SHOP002,73138,Moxikind CV 625,2026-02-23,3
SHOP001,73137,Electral Powder,2026-02-23,3
SHOP002,73155,Thyronorm 50,2026-02-23,3
SHOP001,73179,Itaspor 100,2026-02-23,2
SHOP002,73173,Neurobion Forte,2026-02-23,5
SHOP002,73150,Shelcal 500,2026-02-23,1
SHOP001,73149,Becosules Caps,2026-02-23,4
SHOP001,73138,Moxikind CV 625,2026-02-23,1
SHOP002,73172,Evion 400,2026-02-25,4
SHOP002,73173,Neurobion Forte,2026-02-25,2
SHOP001,73150,Shelcal 500,2026-02-25,4
SHOP001,73135,Glycomet GP2,2026-02-26,9
SHOP001,73147,Amlokind 5,2026-02-26,4
SHOP001,73152,Zocon 150,2026-02-26,5
SHOP002,73140,Atorva 10,2026-02-26,6
SHOP002,73133,Azithral 500,2026-02-26,1
SHOP001,73136,Telmikind 40,2026-02-26,8
SHOP001,73141,Pan 40,2026-02-27,3
SHOP002,73175,Avil 25,2026-02-27,4
SHOP002,73130,Pantop DSR,2026-02-27,3
SHOP002,73139,Ondem 4mg,2026-02-27,3
SHOP002,73146,Janumet 50/500,2026-02-27,4
SHOP002,73149,Becosules Caps,2026-02-28,4
SHOP002,73179,Itaspor 100,2026-02-28,1
SHOP002,73132,Montair LC,2026-03-01,3
SHOP002,73170,Asthalin Inhaler,2026-03-01,2
SHOP002,73158,Cefakind 500,2026-03-01,1
SHOP001,73130,Pantop DSR,2026-03-01,9
SHOP001,73161,Aztor 10,2026-03-01,9
SHOP001,73155,Thyronorm 50,2026-03-01,5
SHOP002,73176,Calpol 500,2026-03-01,1
SHOP002,73162,Cipcal 500,2026-03-01,3
SHOP002,73161,Aztor 10,2026-03-02,4
SHOP002,73160,Meftal Spas,2026-03-02,2
SHOP002,73148,Cyclopam,2026-03-02,2
SHOP002,73166,Ofal-OZ,2026-03-02,1
SHOP002,73160,Meftal Spas,2026-03-03,2
SHOP001,73145,Benadryl Syrup,2026-03-03,4
SHOP002,73154,Gelusil MPS,2026-03-03,25
SHOP001,73139,Ondem 4mg,2026-03-03,5
SHOP002,73157,Eldoper Caps,2026-03-04,1
SHOP001,73158,Cefakind 500,2026-03-04,4
SHOP002,73149,Becosules Caps,2026-03-04,2
SHOP001,73166,Ofal-OZ,2026-03-04,2
SHOP002,73154,Gelusil MPS,2026-03-05,26
SHOP001,73156,Ecosprin 75,2026-03-05,3
SHOP002,73166,Ofal-OZ,2026-03-05,2
SHOP001,73166,Ofal-OZ,2026-03-05,4
SHOP002,73146,Janumet 50/500,2026-03-06,8
SHOP002,73160,Meftal Spas,2026-03-06,5
SHOP001,73161,Aztor 10,2026-03-06,7
SHOP001,73140,Atorva 10,2026-03-06,7
SHOP002,73173,Neurobion Forte,2026-03-06,4
SHOP001,73133,Azithral 500,2026-03-07,5
SHOP002,73177,Voveran SR 100,2026-03-07,1
SHOP002,73154,Gelusil MPS,2026-03-07,20
SHOP001,73144,Combiflam,2026-03-07,4
SHOP002,73164,Limcee 500,2026-03-07,2
SHOP002,73179,Itaspor 100,2026-03-07,5
SHOP002,73148,Cyclopam,2026-03-08,3
SHOP001,73137,Electral Powder,2026-03-08,13
SHOP001,73149,Becosules Caps,2026-03-08,3
SHOP001,73176,Calpol 500,2026-03-09,1
SHOP002,73147,Amlokind 5,2026-03-09,6
SHOP002,73136,Telmikind 40,2026-03-09,7
SHOP001,73148,Cyclopam,2026-03-09,2
SHOP002,73152,Zocon 150,2026-03-10,4
SHOP002,73146,Janumet 50/500,2026-03-10,4
SHOP002,73152,Zocon 150,2026-03-10,2
SHOP001,73178,Ovez-D,2026-03-10,4
SHOP002,73174,Dulcoflex 5mg,2026-03-10,4
SHOP002,73159,Taxim O 200,2026-03-10,1
SHOP002,73132,Montair LC,2026-03-10,1
SHOP001,73145,Benadryl Syrup,2026-03-10,3
SHOP002,73134,Ascoril LS Syrup,2026-03-10,4
SHOP002,73139,Ondem 4mg,2026-03-10,2
SHOP001,73161,Aztor 10,2026-03-10,5
SHOP001,73139,Ondem 4mg,2026-03-10,1
SHOP001,73157,Eldoper Caps,2026-03-11,5
SHOP002,73133,Azithral 500,2026-03-11,1
SHOP002,73147,Amlokind 5,2026-03-11,7
SHOP001,73156,Ecosprin 75,2026-03-11,8
SHOP001,73147,Amlokind 5,2026-03-11,4
SHOP002,73138,Moxikind CV 625,2026-03-11,5
SHOP001,73166,Ofal-OZ,2026-03-11,4
SHOP001,73141,Pan 40,2026-03-12,22
SHOP001,73172,Evion 400,2026-03-12,3
SHOP001,73169,Foracort 200,2026-03-13,2
SHOP002,73168,Rabekind D,2026-03-13,3
SHOP002,73141,Pan 40,2026-03-13,26
SHOP002,73177,Voveran SR 100,2026-03-13,4
SHOP002,73133,Azithral 500,2026-03-13,5
SHOP002,73174,Dulcoflex 5mg,2026-03-14,3
SHOP001,73152,Zocon 150,2026-03-14,1
SHOP002,73156,Ecosprin 75,2026-03-14,10
SHOP001,73178,Ovez-D,2026-03-14,3
SHOP002,73179,Itaspor 100,2026-03-14,1
SHOP001,73149,Becosules Caps,2026-03-14,1
SHOP001,73140,Atorva 10,2026-03-14,9
SHOP002,73134,Ascoril LS Syrup,2026-03-15,5
SHOP002,73131,Dolo 650,2026-03-15,2
SHOP002,73153,Deriphyllin 150,2026-03-15,2
SHOP002,73156,Ecosprin 75,2026-03-16,8
SHOP002,73139,Ondem 4mg,2026-03-16,1
SHOP001,73160,Meftal Spas,2026-03-16,1
SHOP001,73149,Becosules Caps,2026-03-17,3
SHOP002,73146,Janumet 50/500,2026-03-17,7
SHOP002,73144,Combiflam,2026-03-17,4
SHOP002,73172,Evion 400,2026-03-17,1
SHOP002,73168,Rabekind D,2026-03-17,2
SHOP002,73168,Rabekind D,2026-03-17,2
SHOP001,73142,Ciplox 500,2026-03-18,1
SHOP001,73175,Avil 25,2026-03-18,4
SHOP002,73142,Ciplox 500,2026-03-18,1
SHOP002,73133,Azithral 500,2026-03-18,4
SHOP001,73141,Pan 40,2026-03-18,13
SHOP001,73167,Zerodol SP,2026-03-19,3
SHOP002,73153,Deriphyllin 150,2026-03-19,4
SHOP001,73173,Neurobion Forte,2026-03-19,5
SHOP002,73154,Gelusil MPS,2026-03-19,30
SHOP002,73168,Rabekind D,2026-03-19,3
SHOP002,73170,Asthalin Inhaler,2026-03-20,4
SHOP001,73137,Electral Powder,2026-03-20,12
SHOP002,73157,Eldoper Caps,2026-03-20,5
SHOP002,73166,Ofal-OZ,2026-03-20,3
SHOP002,73139,Ondem 4mg,2026-03-21,4
SHOP002,73131,Dolo 650,2026-03-21,5
SHOP001,73135,Glycomet GP2,2026-03-21,3
SHOP002,73155,Thyronorm 50,2026-03-21,4
SHOP001,73178,Ovez-D,2026-03-21,1
SHOP002,73150,Shelcal 500,2026-03-22,1
SHOP001,73148,Cyclopam,2026-03-22,4
SHOP001,73134,Ascoril LS Syrup,2026-03-22,3
SHOP002,73131,Dolo 650,2026-03-23,4
SHOP001,73135,Glycomet GP2,2026-03-23,10
SHOP002,73167,Zerodol SP,2026-03-23,2
SHOP002,73142,Ciplox 500,2026-03-23,3
SHOP001,73154,Gelusil MPS,2026-03-23,14
SHOP002,73177,Voveran SR 100,2026-03-24,4
SHOP001,73134,Ascoril LS Syrup,2026-03-24,3
SHOP001,73156,Ecosprin 75,2026-03-24,8
SHOP001,73160,Meftal Spas,2026-03-24,3
SHOP001,73170,Asthalin Inhaler,2026-03-24,5
SHOP002,73174,Dulcoflex 5mg,2026-03-25,1
SHOP001,73168,Rabekind D,2026-03-25,1
SHOP002,73164,Limcee 500,2026-03-25,4
SHOP002,73163,Metolar XR 25,2026-03-25,5
SHOP001,73162,Cipcal 500,2026-03-25,2
SHOP002,73178,Ovez-D,2026-03-25,1
SHOP001,73170,Asthalin Inhaler,2026-03-26,4
SHOP001,73131,Dolo 650,2026-03-26,4
SHOP001,73157,Eldoper Caps,2026-03-26,2
SHOP002,73179,Itaspor 100,2026-03-26,4
SHOP001,73167,Zerodol SP,2026-03-26,1
SHOP002,73160,Meftal Spas,2026-03-27,4
SHOP001,73161,Aztor 10,2026-03-28,9
SHOP002,73162,Cipcal 500,2026-03-28,5
SHOP001,73157,Eldoper Caps,2026-03-28,1
SHOP001,73134,Ascoril LS Syrup,2026-03-28,3
SHOP002,73179,Itaspor 100,2026-03-28,3
SHOP002,73153,Deriphyllin 150,2026-03-28,2
SHOP002,73148,Cyclopam,2026-03-29,2
SHOP002,73168,Rabekind D,2026-03-29,1
SHOP002,73176,Calpol 500,2026-03-29,1
SHOP001,73173,Neurobion Forte,2026-03-29,2
SHOP001,73162,Cipcal 500,2026-03-29,4
SHOP002,73171,Alex Cough Syrup,2026-03-29,4
SHOP001,73158,Cefakind 500,2026-03-29,1
SHOP001,73143,Allegra 120,2026-03-29,3
SHOP001,73134,Ascoril LS Syrup,2026-03-29,4
SHOP002,73132,Montair LC,2026-03-30,1
SHOP001,73172,Evion 400,2026-03-31,3
SHOP002,73178,Ovez-D,2026-03-31,4
SHOP001,73174,Dulcoflex 5mg,2026-03-31,3
SHOP001,73166,Ofal-OZ,2026-04-01,4
SHOP001,73152,Zocon 150,2026-04-01,4
SHOP002,73156,Ecosprin 75,2026-04-01,8
SHOP002,73144,Combiflam,2026-04-02,3
SHOP001,73143,Allegra 120,2026-04-02,4
SHOP002,73170,Asthalin Inhaler,2026-04-02,2
SHOP002,73149,Becosules Caps,2026-04-02,3
SHOP001,73164,Limcee 500,2026-04-02,5
SHOP001,73143,Allegra 120,2026-04-03,3
SHOP001,73146,Janumet 50/500,2026-04-03,6
SHOP002,73141,Pan 40,2026-04-03,30
SHOP002,73151,Celin 500,2026-04-03,3
SHOP001,73147,Amlokind 5,2026-04-05,4
SHOP001,73143,Allegra 120,2026-04-05,2
SHOP001,73176,Calpol 500,2026-04-05,3
SHOP002,73131,Dolo 650,2026-04-05,2
SHOP002,73166,Ofal-OZ,2026-04-05,1
SHOP002,73150,Shelcal 500,2026-04-06,4
SHOP001,73132,Montair LC,2026-04-06,2
SHOP001,73132,Montair LC,2026-04-06,5
SHOP001,73157,Eldoper Caps,2026-04-06,1
SHOP002,73169,Foracort 200,2026-04-07,5
SHOP001,73153,Deriphyllin 150,2026-04-07,5
SHOP001,73141,Pan 40,2026-04-07,9
SHOP002,73169,Foracort 200,2026-04-07,3
SHOP002,73157,Eldoper Caps,2026-04-07,3
SHOP002,73159,Taxim O 200,2026-04-08,3
SHOP001,73145,Benadryl Syrup,2026-04-08,2
SHOP001,73175,Avil 25,2026-04-08,4
SHOP001,73179,Itaspor 100,2026-04-09,4
SHOP001,73136,Telmikind 40,2026-04-09,3
SHOP001,73138,Moxikind CV 625,2026-04-09,4
SHOP002,73177,Voveran SR 100,2026-04-09,3
SHOP002,73140,Atorva 10,2026-04-10,8
SHOP002,73154,Gelusil MPS,2026-04-10,27
SHOP001,73162,Cipcal 500,2026-04-10,1
SHOP002,73167,Zerodol SP,2026-04-10,2
SHOP001,73176,Calpol 500,2026-04-10,3
SHOP001,73159,Taxim O 200,2026-04-10,1
SHOP002,73145,Benadryl Syrup,2026-04-10,5
SHOP002,73158,Cefakind 500,2026-04-10,1
SHOP002,73141,Pan 40,2026-04-10,28
SHOP001,73157,Eldoper Caps,2026-04-10,1
SHOP001,73149,Becosules Caps,2026-04-10,2
SHOP002,73168,Rabekind D,2026-04-10,1
SHOP001,73164,Limcee 500,2026-04-11,2
SHOP002,73165,Lupisulide P,2026-04-11,4
SHOP002,73171,Alex Cough Syrup,2026-04-11,1
SHOP002,73138,Moxikind CV 625,2026-04-11,5
SHOP002,73166,Ofal-OZ,2026-04-11,5
SHOP002,73133,Azithral 500,2026-04-12,5
SHOP002,73170,Asthalin Inhaler,2026-04-12,5
SHOP002,73173,Neurobion Forte,2026-04-12,4
SHOP002,73147,Amlokind 5,2026-04-12,10
SHOP002,73132,Montair LC,2026-04-12,2
SHOP002,73169,Foracort 200,2026-04-12,2
SHOP001,73169,Foracort 200,2026-04-12,2
SHOP001,73154,Gelusil MPS,2026-04-13,27
SHOP001,73145,Benadryl Syrup,2026-04-13,5
SHOP002,73163,Metolar XR 25,2026-04-13,7
SHOP001,73153,Deriphyllin 150,2026-04-13,2
SHOP002,73154,Gelusil MPS,2026-04-13,21
SHOP001,73143,Allegra 120,2026-04-14,5
SHOP001,73170,Asthalin Inhaler,2026-04-14,3
SHOP001,73175,Avil 25,2026-04-14,3
SHOP001,73137,Electral Powder,2026-04-14,27
SHOP001,73166,Ofal-OZ,2026-04-14,2
SHOP001,73148,Cyclopam,2026-04-14,2
SHOP002,73167,Zerodol SP,2026-04-15,1
SHOP002,73130,Pantop DSR,2026-04-15,19
SHOP001,73130,Pantop DSR,2026-04-15,12
SHOP001,73167,Zerodol SP,2026-04-15,1
SHOP001,73133,Azithral 500,2026-04-15,4
SHOP001,73146,Janumet 50/500,2026-04-15,6
SHOP002,73164,Limcee 500,2026-04-16,3
SHOP002,73172,Evion 400,2026-04-16,1
SHOP001,73135,Glycomet GP2,2026-04-17,7
SHOP001,73147,Amlokind 5,2026-04-17,10
SHOP002,73166,Ofal-OZ,2026-04-17,1
SHOP001,73138,Moxikind CV 625,2026-04-17,3
